,Tp,Cl,pH,Redox,Leit,Trueb,Cl_2,Fm,Fm_2,label
24964,7.1,0.17,8.37,754.0,211.0,0.03,0.111,1471.0,989.0,0
24965,7.1,0.17,8.37,753.0,211.0,0.029,0.111,1464.0,984.0,0
24966,7.1,0.17,8.37,753.0,211.0,0.029,0.111,1451.0,990.0,0
24967,7.1,0.17,8.37,753.0,211.0,0.029,0.111,1489.0,980.0,0
24968,7.1,0.17,8.36,754.0,211.0,0.029,0.111,1437.0,988.0,0
24969,7.1,0.17,8.36,753.0,211.0,0.029,0.109,1452.0,983.0,0
24970,7.1,0.17,8.36,753.0,211.0,0.029,0.111,1443.0,983.0,0
24971,7.1,0.17,8.36,753.0,211.0,0.029,0.109,1462.0,988.0,0
24972,7.1,0.17,8.36,753.0,211.0,0.028,0.111,1464.0,986.0,0
24973,7.1,0.16,8.35,753.0,211.0,0.029,0.111,1482.0,991.0,0
24974,7.1,0.16,8.35,753.0,207.0,0.028,0.111,1454.0,986.0,0
24975,7.1,0.16,8.35,753.0,211.0,0.029,0.111,1501.0,982.0,0
24976,7.1,0.16,8.35,752.0,211.0,0.029,0.111,1476.0,989.0,0
24977,7.1,0.16,8.35,753.0,207.0,0.028,0.111,1472.0,991.0,0
24978,7.1,0.16,8.34,753.0,207.0,0.028,0.113,1466.0,991.0,0
24979,7.1,0.16,8.34,754.0,207.0,0.028,0.111,1481.0,991.0,0
24980,7.1,0.16,8.34,754.0,207.0,0.028,0.111,1428.0,983.0,0
24981,7.0,0.16,8.33,754.0,207.0,0.028,0.111,1465.0,986.0,0
24982,7.1,0.16,8.33,754.0,207.0,0.028,0.111,1443.0,988.0,0
24983,7.1,0.16,8.33,754.0,207.0,0.028,0.111,1465.0,984.0,0
24984,7.1,0.16,8.32,754.0,207.0,0.028,0.111,1442.0,996.0,0
24985,7.1,0.16,8.32,754.0,207.0,0.028,0.111,1449.0,1000.0,0
24986,7.0,0.16,8.32,754.0,207.0,0.028,0.111,1483.0,994.0,0
24987,7.0,0.16,8.32,754.0,207.0,0.028,0.111,1460.0,988.0,0
24988,7.0,0.17,8.32,754.0,211.0,0.028,0.111,1429.0,994.0,0
24989,7.0,0.16,8.32,755.0,211.0,0.027,0.111,1445.0,988.0,0
24990,7.0,0.17,8.32,754.0,211.0,0.028,0.113,1451.0,982.0,0
24991,7.0,0.17,8.31,754.0,207.0,0.028,0.113,1437.0,986.0,0
24992,7.0,0.17,8.31,754.0,207.0,0.027,0.111,1431.0,988.0,0
24993,7.0,0.17,8.3,754.0,211.0,0.028,0.111,1405.0,986.0,0
24994,7.0,0.17,8.31,754.0,207.0,0.028,0.111,1472.0,984.0,0
24995,7.0,0.17,8.3,754.0,207.0,0.028,0.113,1425.0,990.0,0
24996,7.0,0.17,8.3,754.0,207.0,0.027,0.113,1460.0,996.0,0
24997,7.0,0.17,8.3,754.0,207.0,0.027,0.114,1446.0,986.0,0
24998,7.0,0.17,8.3,755.0,207.0,0.027,0.111,1430.0,991.0,0
24999,7.0,0.17,8.29,755.0,207.0,0.027,0.114,1390.0,989.0,0
25000,7.0,0.16,8.29,754.0,207.0,0.027,0.111,1436.0,994.0,0
25001,7.0,0.16,8.29,755.0,207.0,0.027,0.111,1423.0,986.0,0
25002,7.0,0.16,8.29,754.0,207.0,0.027,0.111,1440.0,982.0,0
25003,7.0,0.16,8.29,755.0,207.0,0.027,0.111,1429.0,986.0,0
25004,7.0,0.16,8.29,754.0,207.0,0.027,0.113,1424.0,991.0,0
25005,7.0,0.16,8.29,755.0,207.0,0.027,0.113,1394.0,996.0,0
25006,7.0,0.16,8.29,754.0,207.0,0.026,0.111,1428.0,990.0,0
25007,7.0,0.16,8.28,754.0,207.0,0.027,0.111,1425.0,989.0,0
25008,7.0,0.16,8.28,754.0,207.0,0.027,0.111,1431.0,984.0,0
25009,7.0,0.16,8.28,754.0,207.0,0.027,0.111,1457.0,991.0,0
25010,7.0,0.16,8.28,754.0,207.0,0.027,0.111,1457.0,986.0,0
25011,7.0,0.16,8.28,755.0,207.0,0.026,0.111,1443.0,984.0,0
25012,7.0,0.16,8.28,755.0,207.0,0.026,0.113,1431.0,988.0,0
25013,7.0,0.16,8.28,754.0,207.0,0.026,0.111,1431.0,988.0,0
25014,7.0,0.16,8.28,755.0,207.0,0.026,0.111,1401.0,990.0,0
25015,7.0,0.16,8.28,754.0,207.0,0.026,0.111,1412.0,989.0,0
25016,7.0,0.16,8.28,755.0,207.0,0.026,0.111,1445.0,984.0,0
25017,7.0,0.16,8.28,754.0,207.0,0.026,0.111,1437.0,989.0,0
25018,7.0,0.16,8.28,755.0,207.0,0.027,0.111,1422.0,988.0,0
25019,7.0,0.16,8.28,755.0,207.0,0.027,0.113,1422.0,994.0,0
25020,7.0,0.16,8.28,754.0,207.0,0.026,0.111,1424.0,990.0,0
25021,7.0,0.16,8.28,754.0,211.0,0.026,0.111,1422.0,986.0,0
25022,7.0,0.16,8.28,755.0,211.0,0.026,0.111,1402.0,982.0,0
25023,7.0,0.16,8.29,754.0,211.0,0.026,0.113,1445.0,986.0,0
25024,7.0,0.16,8.29,754.0,211.0,0.026,0.114,1430.0,983.0,0
25025,7.0,0.16,8.3,754.0,211.0,0.026,0.111,1407.0,988.0,0
25026,7.0,0.17,8.3,754.0,211.0,0.026,0.113,1416.0,986.0,0
25027,7.0,0.17,8.3,755.0,211.0,0.027,0.111,1407.0,988.0,0
25028,7.0,0.17,8.31,754.0,211.0,0.026,0.111,1396.0,997.0,0
25029,7.0,0.17,8.31,754.0,211.0,0.026,0.111,1429.0,988.0,0
25030,7.0,0.17,8.31,754.0,211.0,0.027,0.111,1410.0,988.0,0
25031,7.1,0.17,8.31,754.0,211.0,0.027,0.111,1401.0,994.0,0
25032,7.0,0.17,8.31,754.0,211.0,0.026,0.113,1413.0,982.0,0
25033,7.0,0.17,8.32,754.0,211.0,0.026,0.111,1422.0,982.0,0
25034,7.1,0.17,8.32,754.0,211.0,0.026,0.111,1410.0,983.0,0
25035,7.1,0.17,8.31,754.0,211.0,0.027,0.111,1451.0,988.0,0
25036,7.1,0.17,8.32,754.0,211.0,0.027,0.111,1401.0,986.0,0
25037,7.1,0.17,8.32,754.0,211.0,0.027,0.113,1410.0,995.0,0
25038,7.0,0.17,8.32,753.0,211.0,0.027,0.111,1422.0,989.0,0
25039,7.1,0.16,8.32,754.0,211.0,0.027,0.111,1401.0,986.0,0
25040,7.1,0.16,8.32,754.0,211.0,0.027,0.111,1440.0,991.0,0
25041,7.1,0.16,8.32,754.0,211.0,0.026,0.111,1399.0,994.0,0
25042,7.1,0.16,8.32,753.0,211.0,0.027,0.111,1436.0,988.0,0
25043,7.0,0.16,8.32,754.0,211.0,0.026,0.111,1417.0,988.0,0
25044,7.1,0.16,8.32,754.0,211.0,0.027,0.111,1434.0,989.0,0
25045,7.1,0.16,8.32,753.0,211.0,0.027,0.111,1391.0,984.0,0
25046,7.1,0.16,8.33,754.0,211.0,0.026,0.111,1435.0,984.0,0
25047,7.1,0.16,8.33,754.0,211.0,0.026,0.111,1416.0,990.0,0
25048,7.1,0.16,8.33,753.0,211.0,0.026,0.109,1402.0,988.0,0
25049,7.1,0.16,8.33,754.0,211.0,0.027,0.111,1410.0,984.0,0
25050,7.0,0.16,8.32,754.0,211.0,0.027,0.111,1422.0,984.0,0
25051,7.1,0.16,8.33,754.0,211.0,0.027,0.111,1408.0,982.0,0
25052,7.1,0.16,8.33,753.0,211.0,0.027,0.111,1410.0,986.0,0
25053,7.1,0.16,8.33,754.0,211.0,0.027,0.111,1437.0,984.0,0
25054,7.1,0.17,8.33,754.0,211.0,0.026,0.111,1423.0,986.0,0
25055,7.1,0.17,8.33,754.0,211.0,0.027,0.111,1422.0,983.0,0
25056,7.1,0.17,8.33,754.0,211.0,0.026,0.109,1431.0,988.0,0
25057,7.1,0.17,8.33,754.0,211.0,0.026,0.111,1399.0,989.0,0
25058,7.0,0.17,8.33,753.0,211.0,0.026,0.111,1405.0,976.0,0
25059,7.1,0.17,8.33,754.0,211.0,0.027,0.111,1413.0,986.0,0
25060,7.1,0.17,8.33,754.0,211.0,0.027,0.111,1384.0,990.0,0
25061,7.1,0.17,8.33,754.0,211.0,0.027,0.111,1443.0,984.0,0
25062,7.0,0.17,8.32,754.0,211.0,0.027,0.111,1393.0,984.0,0
25063,7.0,0.17,8.32,754.0,211.0,0.027,0.111,1391.0,982.0,0
25064,7.0,0.17,8.32,754.0,211.0,0.027,0.109,1381.0,984.0,0
25065,7.0,0.17,8.32,754.0,211.0,0.026,0.11,1395.0,986.0,0
25066,7.0,0.17,8.32,754.0,211.0,0.026,0.111,1384.0,986.0,0
25067,7.0,0.17,8.32,753.0,211.0,0.026,0.11,1416.0,994.0,0
25068,7.0,0.17,8.32,753.0,211.0,0.026,0.11,1424.0,1001.0,0
25069,7.0,0.17,8.32,754.0,211.0,0.026,0.111,1406.0,991.0,0
25070,7.0,0.17,8.32,753.0,211.0,0.026,0.111,1430.0,995.0,0
25071,7.0,0.17,8.32,753.0,211.0,0.027,0.11,1385.0,989.0,0
25072,7.0,0.17,8.32,754.0,211.0,0.026,0.109,1407.0,994.0,0
25073,7.0,0.17,8.32,754.0,211.0,0.026,0.111,1416.0,995.0,0
25074,7.0,0.17,8.32,753.0,211.0,0.026,0.109,1429.0,1000.0,0
25075,7.0,0.17,8.32,754.0,211.0,0.026,0.111,1385.0,997.0,0
25076,7.0,0.17,8.32,754.0,211.0,0.027,0.11,1406.0,990.0,0
25077,7.0,0.17,8.32,754.0,211.0,0.026,0.109,1420.0,984.0,0
25078,7.0,0.17,8.32,754.0,211.0,0.027,0.111,1417.0,986.0,0
25079,7.0,0.17,8.32,754.0,211.0,0.027,0.109,1434.0,989.0,0
25080,7.0,0.17,8.32,754.0,211.0,0.027,0.108,1424.0,984.0,0
25081,7.0,0.16,8.32,753.0,211.0,0.027,0.108,1393.0,979.0,0
25082,7.0,0.16,8.32,754.0,211.0,0.028,0.109,1401.0,980.0,0
25083,7.0,0.16,8.32,753.0,211.0,0.027,0.106,1385.0,979.0,0
25084,7.0,0.16,8.32,754.0,211.0,0.026,0.108,1413.0,984.0,0
25085,7.0,0.16,8.32,754.0,211.0,0.026,0.108,1418.0,979.0,0
25086,7.0,0.16,8.32,752.0,211.0,0.026,0.109,1410.0,984.0,0
25087,7.0,0.16,8.32,754.0,211.0,0.026,0.109,1362.0,988.0,0
25088,7.0,0.16,8.32,754.0,211.0,0.026,0.108,1425.0,986.0,0
25089,7.0,0.16,8.32,753.0,211.0,0.027,0.108,1391.0,986.0,0
25090,7.0,0.16,8.32,753.0,211.0,0.027,0.106,1402.0,984.0,0
25091,7.0,0.16,8.32,753.0,211.0,0.027,0.106,1414.0,988.0,0
25092,7.0,0.16,8.32,753.0,211.0,0.027,0.109,1429.0,988.0,0
25093,7.0,0.16,8.32,754.0,211.0,0.027,0.108,1405.0,990.0,0
25094,7.0,0.16,8.32,753.0,211.0,0.027,0.109,1423.0,990.0,0
25095,7.0,0.16,8.32,754.0,211.0,0.027,0.106,1385.0,988.0,0
25096,7.0,0.16,8.32,753.0,211.0,0.027,0.109,1417.0,978.0,0
25097,7.0,0.16,8.32,753.0,211.0,0.027,0.109,1399.0,986.0,0
25098,7.0,0.17,8.32,753.0,211.0,0.027,0.11,1408.0,980.0,0
25099,7.0,0.16,8.32,752.0,211.0,0.027,0.108,1394.0,984.0,0
25100,7.0,0.17,8.32,753.0,211.0,0.027,0.11,1423.0,982.0,0
25101,7.0,0.17,8.32,754.0,211.0,0.027,0.108,1418.0,988.0,0
25102,7.0,0.16,8.33,753.0,211.0,0.027,0.109,1408.0,989.0,0
25103,7.0,0.16,8.33,753.0,211.0,0.027,0.109,1394.0,986.0,0
25104,7.0,0.16,8.32,753.0,211.0,0.027,0.111,1394.0,979.0,0
25105,7.0,0.17,8.32,754.0,211.0,0.027,0.109,1394.0,982.0,0
25106,7.0,0.17,8.32,753.0,211.0,0.027,0.109,1406.0,991.0,0
25107,7.0,0.17,8.33,754.0,211.0,0.027,0.108,1401.0,983.0,0
25108,7.0,0.17,8.33,754.0,211.0,0.027,0.109,1408.0,983.0,0
25109,7.0,0.16,8.33,753.0,211.0,0.027,0.109,1414.0,983.0,0
25110,7.0,0.16,8.33,753.0,211.0,0.027,0.11,1385.0,974.0,0
25111,7.0,0.16,8.33,753.0,211.0,0.027,0.109,1414.0,984.0,0
25112,7.0,0.16,8.33,753.0,211.0,0.027,0.109,1399.0,984.0,0
25113,7.0,0.16,8.33,753.0,211.0,0.026,0.108,1391.0,982.0,0
25114,7.0,0.16,8.33,754.0,211.0,0.026,0.11,1396.0,984.0,0
25115,7.0,0.16,8.33,753.0,211.0,0.026,0.106,1401.0,984.0,0
25116,7.0,0.16,8.33,753.0,211.0,0.027,0.109,1412.0,980.0,0
25117,7.0,0.16,8.33,753.0,211.0,0.027,0.109,1387.0,982.0,0
25118,7.0,0.16,8.33,753.0,211.0,0.027,0.109,1400.0,982.0,0
25119,7.0,0.16,8.32,753.0,211.0,0.027,0.108,1372.0,984.0,0
25120,7.0,0.16,8.33,753.0,211.0,0.027,0.111,1387.0,982.0,0
25121,7.0,0.16,8.32,753.0,211.0,0.027,0.109,1428.0,980.0,0
25122,7.0,0.16,8.33,753.0,211.0,0.027,0.111,1378.0,988.0,0
25123,7.0,0.16,8.33,754.0,211.0,0.027,0.11,1377.0,989.0,0
25124,7.0,0.16,8.32,754.0,211.0,0.027,0.109,1414.0,983.0,0
25125,7.0,0.16,8.32,754.0,211.0,0.026,0.11,1399.0,983.0,0
25126,7.0,0.16,8.32,754.0,211.0,0.027,0.11,1408.0,986.0,0
25127,7.0,0.16,8.32,753.0,211.0,0.026,0.11,1400.0,978.0,0
25128,7.0,0.16,8.32,753.0,211.0,0.027,0.111,1385.0,974.0,0
25129,7.0,0.16,8.31,754.0,211.0,0.027,0.109,1399.0,980.0,0
25130,7.0,0.16,8.31,754.0,211.0,0.027,0.111,1387.0,986.0,0
25131,7.0,0.16,8.31,754.0,211.0,0.026,0.111,1416.0,978.0,0
25132,7.0,0.16,8.3,754.0,211.0,0.026,0.111,1395.0,972.0,0
25133,7.0,0.16,8.31,754.0,211.0,0.026,0.11,1401.0,979.0,0
25134,7.0,0.16,8.3,754.0,211.0,0.026,0.111,1401.0,983.0,0
25135,7.0,0.16,8.3,754.0,211.0,0.029,0.109,1402.0,984.0,0
25136,7.0,0.16,8.3,754.0,211.0,0.026,0.111,1401.0,986.0,0
25137,7.0,0.16,8.3,754.0,211.0,0.026,0.111,1413.0,983.0,0
25138,7.0,0.16,8.3,754.0,211.0,0.027,0.111,1379.0,974.0,0
25139,7.0,0.16,8.3,754.0,211.0,0.027,0.111,1368.0,976.0,0
25140,7.0,0.16,8.3,754.0,211.0,0.027,0.111,1405.0,978.0,0
25141,7.0,0.16,8.3,754.0,211.0,0.027,0.111,1400.0,979.0,0
25142,7.0,0.16,8.3,754.0,211.0,0.026,0.11,1358.0,980.0,0
25143,7.0,0.17,8.3,754.0,211.0,0.026,0.111,1418.0,974.0,0
25144,7.0,0.16,8.3,754.0,211.0,0.027,0.11,1379.0,976.0,0
25145,7.0,0.16,8.3,754.0,211.0,0.027,0.111,1381.0,988.0,0
25146,7.0,0.16,8.3,754.0,211.0,0.027,0.111,1378.0,983.0,0
25147,7.0,0.16,8.3,754.0,211.0,0.026,0.111,1362.0,978.0,0
25148,7.0,0.16,8.31,754.0,211.0,0.026,0.113,1388.0,980.0,0
25149,7.0,0.16,8.3,754.0,211.0,0.028,0.113,1394.0,979.0,0
25150,7.0,0.16,8.3,754.0,211.0,0.026,0.113,1402.0,974.0,0
25151,7.0,0.16,8.3,754.0,211.0,0.026,0.11,1364.0,974.0,0
25152,7.0,0.16,8.31,754.0,211.0,0.026,0.111,1402.0,972.0,0
25153,7.0,0.16,8.31,753.0,211.0,0.026,0.111,1370.0,971.0,0
25154,7.0,0.16,8.31,754.0,211.0,0.026,0.111,1417.0,980.0,0
25155,7.0,0.16,8.31,754.0,211.0,0.026,0.111,1368.0,974.0,0
25156,7.0,0.16,8.31,754.0,211.0,0.026,0.113,1396.0,979.0,0
25157,7.0,0.16,8.31,754.0,211.0,0.026,0.11,1343.0,986.0,0
25158,7.0,0.16,8.31,753.0,211.0,0.026,0.111,1373.0,983.0,0
25159,7.0,0.16,8.31,753.0,211.0,0.026,0.109,1388.0,980.0,0
25160,7.0,0.16,8.32,754.0,211.0,0.027,0.109,1373.0,978.0,0
25161,7.0,0.16,8.32,754.0,211.0,0.026,0.11,1402.0,978.0,0
25162,7.0,0.16,8.32,754.0,211.0,0.026,0.109,1377.0,973.0,0
25163,7.0,0.16,8.32,753.0,211.0,0.026,0.109,1402.0,974.0,0
25164,7.0,0.16,8.33,753.0,211.0,0.026,0.108,1366.0,980.0,0
25165,7.0,0.16,8.33,753.0,211.0,0.026,0.109,1379.0,974.0,0
25166,7.0,0.16,8.33,753.0,211.0,0.026,0.109,1361.0,973.0,0
25167,7.0,0.16,8.33,754.0,211.0,0.026,0.108,1410.0,968.0,0
25168,7.0,0.16,8.33,754.0,211.0,0.026,0.11,1377.0,971.0,0
25169,7.0,0.16,8.33,753.0,211.0,0.026,0.108,1359.0,968.0,0
25170,7.0,0.16,8.33,753.0,211.0,0.026,0.106,1393.0,978.0,0
25171,7.0,0.16,8.33,754.0,211.0,0.026,0.108,1376.0,980.0,0
25172,7.0,0.16,8.33,753.0,211.0,0.026,0.109,1407.0,967.0,0
25173,7.0,0.16,8.33,754.0,211.0,0.026,0.109,1377.0,972.0,0
25174,7.0,0.16,8.33,754.0,211.0,0.026,0.11,1402.0,962.0,0
25175,7.0,0.16,8.33,752.0,211.0,0.026,0.108,1368.0,967.0,0
25176,7.0,0.16,8.33,754.0,211.0,0.026,0.109,1393.0,971.0,0
25177,7.0,0.16,8.33,753.0,211.0,0.026,0.109,1373.0,961.0,0
25178,7.0,0.16,8.34,752.0,211.0,0.026,0.109,1391.0,976.0,0
25179,7.0,0.16,8.33,753.0,211.0,0.026,0.108,1371.0,966.0,0
25180,7.0,0.16,8.34,754.0,211.0,0.025,0.109,1383.0,966.0,0
25181,7.0,0.16,8.33,753.0,211.0,0.026,0.109,1365.0,966.0,0
25182,7.0,0.16,8.34,753.0,211.0,0.026,0.108,1393.0,961.0,0
25183,7.0,0.16,8.34,754.0,211.0,0.026,0.108,1401.0,965.0,0
25184,7.0,0.16,8.33,753.0,211.0,0.026,0.108,1385.0,967.0,0
25185,7.0,0.16,8.33,753.0,211.0,0.026,0.108,1372.0,962.0,0
25186,7.0,0.16,8.33,753.0,211.0,0.026,0.109,1373.0,965.0,0
25187,7.0,0.16,8.33,754.0,211.0,0.026,0.106,1378.0,966.0,0
25188,7.0,0.16,8.33,753.0,211.0,0.027,0.109,1371.0,967.0,0
25189,7.0,0.16,8.33,752.0,211.0,0.026,0.109,1376.0,972.0,0
25190,7.0,0.16,8.33,753.0,211.0,0.026,0.106,1385.0,968.0,0
25191,7.0,0.16,8.33,753.0,211.0,0.026,0.108,1384.0,966.0,0
25192,7.0,0.16,8.33,752.0,211.0,0.026,0.108,1394.0,966.0,0
25193,7.0,0.16,8.33,753.0,211.0,0.026,0.109,1373.0,974.0,0
25194,7.0,0.16,8.33,753.0,211.0,0.026,0.106,1371.0,965.0,0
25195,7.0,0.16,8.33,753.0,211.0,0.027,0.108,1359.0,965.0,0
25196,7.0,0.16,8.33,753.0,211.0,0.027,0.109,1353.0,962.0,0
25197,7.0,0.16,8.33,753.0,211.0,0.027,0.109,1371.0,956.0,0
25198,7.0,0.16,8.32,752.0,211.0,0.026,0.109,1378.0,960.0,0
25199,7.0,0.16,8.32,752.0,211.0,0.026,0.108,1355.0,968.0,0
25200,7.0,0.16,8.32,752.0,211.0,0.026,0.108,1361.0,966.0,0
25201,7.0,0.16,8.32,753.0,211.0,0.026,0.106,1354.0,966.0,0
25202,7.0,0.16,8.32,752.0,211.0,0.026,0.106,1381.0,966.0,0
25203,7.0,0.16,8.32,753.0,211.0,0.027,0.106,1366.0,976.0,0
25204,7.0,0.16,8.32,753.0,211.0,0.026,0.108,1355.0,979.0,0
25205,7.0,0.16,8.32,752.0,211.0,0.026,0.106,1344.0,973.0,0
25206,7.0,0.16,8.32,752.0,211.0,0.027,0.106,1359.0,965.0,0
25207,7.0,0.16,8.32,753.0,211.0,0.027,0.106,1359.0,961.0,0
25208,7.0,0.16,8.32,753.0,211.0,0.026,0.108,1358.0,961.0,0
25209,7.0,0.16,8.32,752.0,211.0,0.026,0.108,1394.0,971.0,0
25210,7.0,0.16,8.31,753.0,211.0,0.026,0.108,1355.0,967.0,0
25211,7.0,0.16,8.32,753.0,211.0,0.026,0.106,1370.0,966.0,0
25212,7.0,0.16,8.32,752.0,211.0,0.026,0.109,1385.0,968.0,0
25213,7.0,0.16,8.31,753.0,211.0,0.026,0.108,1354.0,966.0,0
25214,7.0,0.16,8.32,753.0,211.0,0.026,0.106,1371.0,965.0,0
25215,7.0,0.16,8.32,753.0,211.0,0.026,0.108,1364.0,965.0,0
25216,7.0,0.16,8.31,753.0,211.0,0.026,0.109,1384.0,971.0,0
25217,7.0,0.16,8.32,752.0,211.0,0.026,0.106,1358.0,967.0,0
25218,7.0,0.16,8.31,753.0,211.0,0.047,0.106,1376.0,962.0,0
25219,7.0,0.16,8.31,753.0,211.0,0.026,0.106,1377.0,959.0,0
25220,7.0,0.16,8.32,753.0,211.0,0.026,0.106,1362.0,959.0,0
25221,7.0,0.16,8.31,752.0,211.0,0.026,0.109,1356.0,967.0,0
25222,7.0,0.16,8.31,752.0,211.0,0.026,0.109,1350.0,967.0,0
25223,7.0,0.16,8.31,752.0,211.0,0.026,0.109,1364.0,968.0,0
25224,7.0,0.16,8.31,753.0,211.0,0.026,0.108,1368.0,971.0,0
25225,7.0,0.16,8.31,752.0,211.0,0.026,0.106,1353.0,971.0,0
25226,7.0,0.16,8.31,752.0,211.0,0.026,0.106,1362.0,968.0,0
25227,7.0,0.16,8.31,753.0,211.0,0.026,0.106,1348.0,962.0,0
25228,7.0,0.16,8.31,753.0,211.0,0.026,0.105,1349.0,966.0,0
25229,7.0,0.16,8.31,753.0,211.0,0.026,0.108,1358.0,962.0,0
25230,7.0,0.16,8.31,752.0,211.0,0.026,0.108,1341.0,966.0,0
25231,7.0,0.16,8.3,752.0,211.0,0.026,0.108,1378.0,957.0,0
25232,7.0,0.16,8.3,753.0,211.0,0.027,0.106,1361.0,961.0,0
25233,7.0,0.16,8.3,754.0,211.0,0.027,0.106,1385.0,973.0,0
25234,7.0,0.16,8.3,753.0,211.0,0.026,0.106,1377.0,968.0,0
25235,7.0,0.16,8.3,753.0,211.0,0.026,0.106,1356.0,967.0,0
25236,7.0,0.16,8.3,753.0,211.0,0.026,0.108,1347.0,972.0,0
25237,7.0,0.16,8.3,752.0,211.0,0.026,0.106,1373.0,971.0,0
25238,7.0,0.16,8.3,752.0,211.0,0.026,0.106,1342.0,967.0,0
25239,7.0,0.16,8.29,752.0,211.0,0.026,0.106,1361.0,966.0,0
25240,7.0,0.16,8.3,753.0,211.0,0.026,0.106,1353.0,966.0,0
25241,7.0,0.16,8.29,753.0,211.0,0.026,0.108,1349.0,967.0,0
25242,7.0,0.16,8.29,752.0,211.0,0.026,0.106,1326.0,971.0,0
25243,7.0,0.16,8.3,753.0,211.0,0.026,0.106,1358.0,971.0,0
25244,7.0,0.16,8.3,751.0,211.0,0.027,0.108,1359.0,965.0,0
25245,7.0,0.16,8.3,753.0,211.0,0.027,0.108,1358.0,966.0,0
25246,7.0,0.16,8.3,752.0,211.0,0.026,0.106,1315.0,972.0,0
25247,7.0,0.16,8.3,752.0,211.0,0.024,0.106,1361.0,968.0,0
25248,7.0,0.16,8.3,753.0,211.0,0.025,0.106,1332.0,973.0,0
25249,7.0,0.16,8.3,752.0,211.0,0.025,0.106,1341.0,971.0,0
25250,7.0,0.16,8.3,753.0,211.0,0.025,0.105,1335.0,965.0,0
25251,7.0,0.16,8.31,752.0,211.0,0.025,0.106,1354.0,972.0,0
25252,7.0,0.16,8.31,753.0,211.0,0.024,0.106,1342.0,961.0,0
25253,7.0,0.16,8.31,751.0,211.0,0.024,0.106,1337.0,961.0,0
25254,7.0,0.16,8.31,752.0,211.0,0.025,0.106,1393.0,968.0,0
25255,7.0,0.16,8.32,752.0,211.0,0.025,0.108,1355.0,965.0,0
25256,7.0,0.16,8.31,752.0,211.0,0.025,0.106,1344.0,965.0,0
25257,7.0,0.16,8.32,752.0,211.0,0.025,0.108,1336.0,968.0,0
25258,7.0,0.16,8.32,752.0,211.0,0.025,0.106,1331.0,966.0,0
25259,7.0,0.16,8.32,752.0,211.0,0.025,0.106,1329.0,966.0,0
25260,7.0,0.16,8.32,751.0,211.0,0.025,0.106,1355.0,967.0,0
25261,7.0,0.16,8.32,752.0,211.0,0.025,0.106,1342.0,959.0,0
25262,7.0,0.16,8.32,753.0,211.0,0.025,0.106,1335.0,962.0,0
25263,7.0,0.16,8.33,752.0,211.0,0.025,0.105,1337.0,961.0,0
25264,7.0,0.16,8.33,752.0,211.0,0.025,0.106,1312.0,967.0,0
25265,7.0,0.16,8.33,752.0,211.0,0.025,0.105,1327.0,971.0,0
25266,7.0,0.16,8.33,752.0,211.0,0.025,0.106,1312.0,966.0,0
25267,7.0,0.16,8.33,752.0,211.0,0.025,0.106,1342.0,971.0,0
25268,7.0,0.16,8.33,751.0,211.0,0.025,0.106,1321.0,962.0,0
25269,7.0,0.16,8.33,751.0,211.0,0.025,0.104,1349.0,956.0,0
25270,7.0,0.16,8.33,752.0,211.0,0.025,0.106,1356.0,962.0,0
25271,7.1,0.16,8.33,752.0,211.0,0.025,0.105,1358.0,967.0,0
25272,7.1,0.16,8.33,751.0,211.0,0.025,0.105,1353.0,968.0,0
25273,7.1,0.16,8.33,752.0,211.0,0.025,0.105,1355.0,972.0,0
25274,7.1,0.16,8.32,751.0,211.0,0.025,0.105,1373.0,967.0,0
25275,7.1,0.16,8.33,752.0,211.0,0.025,0.106,1325.0,966.0,0
25276,7.1,0.16,8.32,752.0,211.0,0.025,0.105,1373.0,979.0,0
25277,7.1,0.16,8.32,752.0,211.0,0.027,0.104,1337.0,965.0,0
25278,7.1,0.16,8.32,752.0,211.0,0.025,0.105,1339.0,959.0,0
25279,7.1,0.16,8.32,752.0,211.0,0.025,0.106,1341.0,959.0,0
25280,7.1,0.16,8.31,752.0,211.0,0.025,0.105,1329.0,957.0,0
25281,7.1,0.16,8.31,752.0,211.0,0.025,0.105,1314.0,960.0,0
25282,7.1,0.16,8.31,752.0,211.0,0.025,0.106,1320.0,962.0,0
25283,7.1,0.16,8.3,753.0,211.0,0.024,0.106,1350.0,971.0,0
25284,7.1,0.16,8.3,752.0,211.0,0.024,0.106,1343.0,971.0,0
25285,7.1,0.16,8.3,752.0,211.0,0.024,0.104,1354.0,968.0,0
25286,7.1,0.16,8.3,752.0,211.0,0.025,0.106,1364.0,967.0,0
25287,7.1,0.16,8.3,753.0,211.0,0.025,0.106,1364.0,968.0,0
25288,7.1,0.16,8.3,753.0,211.0,0.025,0.105,1341.0,966.0,0
25289,7.1,0.16,8.3,753.0,211.0,0.025,0.104,1348.0,965.0,0
25290,7.1,0.16,8.29,752.0,211.0,0.024,0.106,1388.0,962.0,0
25291,7.1,0.16,8.29,753.0,211.0,0.024,0.106,1349.0,972.0,0
25292,7.1,0.16,8.28,753.0,211.0,0.025,0.106,1350.0,967.0,0
25293,7.1,0.16,8.28,753.0,211.0,0.025,0.106,1329.0,965.0,0
25294,7.1,0.16,8.28,752.0,211.0,0.025,0.108,1361.0,966.0,0
25295,7.1,0.16,8.28,753.0,211.0,0.025,0.106,1359.0,966.0,0
